Age,Workclass,Final Weight,Education,Education Number of Years,Marital-status,Occupation,Relationship,Race,Sex,Capital-gain,Capital-loss,Hours-per-week,Native-country,Income,Age_original,combined_group,sample_weight,Race_Sex_combined,Age_Sex_combined
Early-Middle,Private,65324,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,38,Early-Middle_Prof-school_Married-civ-spouse_Prof-specialty_Husband_White_Male_United-States,0.5327868852459017,White_Male,Early-Middle_Male
Late-Middle,Self-emp-not-inc,335605,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,1887,50,Canada,>50K,56,Late-Middle_HS-grad_Married-civ-spouse_Other-service_Husband_White_Male_Canada,0.5,White_Male,Late-Middle_Male
Young,Private,377869,Some-college,10,Married-civ-spouse,Sales,Wife,White,Female,4064,0,25,United-States,<=50K,28,Young_Some-college_Married-civ-spouse_Sales_Wife_White_Female_United-States,0.6,White_Female,Young_Female
Early-Middle,Private,102864,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,40,United-States,<=50K,36,Early-Middle_HS-grad_Never-married_Machine-op-inspct_Own-child_White_Female_United-States,0.5,White_Female,Early-Middle_Female
Late-Middle,Private,95647,9th,5,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,50,United-States,<=50K,53,Late-Middle_9th_Married-civ-spouse_Handlers-cleaners_Husband_White_Male_United-States,0.7,White_Male,Late-Middle_Male
Late-Middle,Self-emp-inc,303090,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K,56,Late-Middle_Some-college_Married-civ-spouse_Sales_Husband_White_Male_United-States,1.018987341772152,White_Male,Late-Middle_Male
Late-Middle,Local-gov,197371,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,>50K,49,Late-Middle_Assoc-voc_Married-civ-spouse_Craft-repair_Husband_Black_Male_United-States,0.5833333333333334,Black_Male,Late-Middle_Male
Late-Middle,Private,247552,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,56,United-States,<=50K,55,Late-Middle_Some-college_Married-civ-spouse_Sales_Husband_White_Male_United-States,1.018987341772152,White_Male,Late-Middle_Male
Young,Private,102632,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,41,United-States,<=50K,22,Young_HS-grad_Never-married_Craft-repair_Not-in-family_White_Male_United-States,0.5142857142857142,White_Male,Young_Male
Young,Private,199915,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K,21,Young_Some-college_Never-married_Other-service_Own-child_White_Female_United-States,0.5,White_Female,Young_Female
Early-Middle,Private,118853,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,<=50K,40,Early-Middle_Bachelors_Married-civ-spouse_Exec-managerial_Husband_White_Male_United-States,2.535,White_Male,Early-Middle_Male
Young,Private,77143,Bachelors,13,Never-married,Exec-managerial,Own-child,Black,Male,0,0,40,Germany,<=50K,30,Young_Bachelors_Never-married_Exec-managerial_Own-child_Black_Male_Germany,0.5,Black_Male,Young_Male
Young,State-gov,267989,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K,29,Young_Bachelors_Married-civ-spouse_Prof-specialty_Husband_White_Male_United-States,0.9509803921568628,White_Male,Young_Male
Young,Private,301606,Some-college,10,Never-married,Other-service,Own-child,Black,Male,0,0,35,United-States,<=50K,19,Young_Some-college_Never-married_Other-service_Own-child_Black_Male_United-States,0.5,Black_Male,Young_Male
Late-Middle,Private,287828,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,>50K,47,Late-Middle_Bachelors_Married-civ-spouse_Exec-managerial_Wife_White_Female_United-States,0.7083333333333334,White_Female,Late-Middle_Female
Young,Private,111697,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,1719,28,United-States,<=50K,20,Young_Some-college_Never-married_Adm-clerical_Own-child_White_Female_United-States,0.5,White_Female,Young_Female
Early-Middle,Private,114937,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K,31,Early-Middle_Assoc-acdm_Married-civ-spouse_Adm-clerical_Husband_White_Male_United-States,1.0625,White_Male,Early-Middle_Male
Early-Middle,?,129305,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K,35,Early-Middle_HS-grad_Married-civ-spouse_?_Husband_White_Male_United-States,0.5576923076923077,White_Male,Early-Middle_Male
Early-Middle,Private,365739,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,39,Early-Middle_Some-college_Divorced_Craft-repair_Not-in-family_White_Male_United-States,0.5571428571428572,White_Male,Early-Middle_Male
Young,Private,69621,Assoc-acdm,12,Never-married,Sales,Not-in-family,White,Female,0,0,60,United-States,<=50K,28,Young_Assoc-acdm_Never-married_Sales_Not-in-family_White_Female_United-States,0.5,White_Female,Young_Female
Young,Private,43323,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,1762,40,United-States,<=50K,24,Young_HS-grad_Never-married_Other-service_Not-in-family_White_Female_United-States,0.5058823529411764,White_Female,Young_Female
Early-Middle,Self-emp-not-inc,120985,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,4386,0,35,United-States,<=50K,38,Early-Middle_HS-grad_Married-civ-spouse_Craft-repair_Husband_White_Male_United-States,0.7399232245681382,White_Male,Early-Middle_Male
Early-Middle,Private,254202,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K,37,Early-Middle_Bachelors_Married-civ-spouse_Sales_Husband_White_Male_United-States,1.89375,White_Male,Early-Middle_Male
Late-Middle,Private,146195,Assoc-acdm,12,Divorced,Tech-support,Not-in-family,Black,Female,0,0,36,United-States,<=50K,46,Late-Middle_Assoc-acdm_Divorced_Tech-support_Not-in-family_Black_Female_United-States,0.5,Black_Female,Late-Middle_Female
Early-Middle,Federal-gov,125933,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Iran,>50K,38,Early-Middle_Masters_Married-civ-spouse_Prof-specialty_Husband_White_Male_Iran,0.5,White_Male,Early-Middle_Male
Early-Middle,Self-emp-not-inc,56920,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,<=50K,43,Early-Middle_HS-grad_Married-civ-spouse_Craft-repair_Husband_White_Male_United-States,0.7399232245681382,White_Male,Early-Middle_Male
Young,Private,163127,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,United-States,<=50K,27,Young_Assoc-voc_Married-civ-spouse_Adm-clerical_Wife_White_Female_United-States,0.5714285714285714,White_Female,Young_Female
Young,Private,34310,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,20,United-States,<=50K,20,Young_Some-college_Never-married_Sales_Own-child_White_Male_United-States,0.5,White_Male,Young_Male
Late-Middle,Private,81973,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,>50K,49,Late-Middle_Some-college_Married-civ-spouse_Craft-repair_Husband_Asian-Pac-Islander_Male_United-States,0.5,Asian-Pac-Islander_Male,Late-Middle_Male
Senior,Self-emp-inc,66614,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,61,Senior_HS-grad_Married-civ-spouse_Craft-repair_Husband_White_Male_United-States,0.6293103448275862,White_Male,Senior_Male
Young,Private,232782,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,<=50K,27,Young_Some-college_Never-married_Sales_Own-child_White_Female_United-States,0.5,White_Female,Young_Female
Young,Private,316868,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,30,Mexico,<=50K,19,Young_Some-college_Never-married_Other-service_Own-child_White_Male_Mexico,0.5,White_Male,Young_Male
Early-Middle,Private,196584,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,White,Female,0,1564,40,United-States,>50K,45,Early-Middle_Assoc-voc_Never-married_Prof-specialty_Not-in-family_White_Female_United-States,2.333333333333333,White_Female,Early-Middle_Female
Senior,Private,105376,Some-college,10,Never-married,Tech-support,Other-relative,White,Male,0,0,40,United-States,<=50K,70,Senior_Some-college_Never-married_Tech-support_Other-relative_White_Male_United-States,0.5,White_Male,Senior_Male
Early-Middle,Private,185814,HS-grad,9,Never-married,Transport-moving,Unmarried,Black,Female,0,0,30,United-States,<=50K,31,Early-Middle_HS-grad_Never-married_Transport-moving_Unmarried_Black_Female_United-States,0.5,Black_Female,Early-Middle_Female
Young,Private,175374,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,24,United-States,<=50K,22,Young_Some-college_Married-civ-spouse_Other-service_Husband_White_Male_United-States,0.5217391304347826,White_Male,Young_Male
Early-Middle,Private,108293,HS-grad,9,Widowed,Other-service,Unmarried,White,Female,0,0,24,United-States,<=50K,36,Early-Middle_HS-grad_Widowed_Other-service_Unmarried_White_Female_United-States,0.5,White_Female,Early-Middle_Female
Senior,Private,181232,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,2179,40,United-States,<=50K,64,Senior_11th_Married-civ-spouse_Craft-repair_Husband_White_Male_United-States,0.5833333333333334,White_Male,Senior_Male
Early-Middle,?,174662,Some-college,10,Divorced,?,Not-in-family,White,Female,0,0,40,United-States,<=50K,43,Early-Middle_Some-college_Divorced_?_Not-in-family_White_Female_United-States,0.5625,White_Female,Early-Middle_Female
Late-Middle,Local-gov,186009,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,38,Mexico,<=50K,47,Late-Middle_Some-college_Divorced_Adm-clerical_Unmarried_White_Female_Mexico,0.5,White_Female,Late-Middle_Female
Early-Middle,Private,198183,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,34,Early-Middle_HS-grad_Never-married_Adm-clerical_Not-in-family_White_Female_United-States,0.5,White_Female,Early-Middle_Female
Early-Middle,Private,163003,Bachelors,13,Never-married,Exec-managerial,Other-relative,Asian-Pac-Islander,Female,0,0,40,Philippines,<=50K,33,Early-Middle_Bachelors_Never-married_Exec-managerial_Other-relative_Asian-Pac-Islander_Female_Philippines,0.5,Asian-Pac-Islander_Female,Early-Middle_Female
Young,Private,296158,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,35,United-States,<=50K,21,Young_HS-grad_Never-married_Craft-repair_Own-child_White_Male_United-States,0.5,White_Male,Young_Male
Late-Middle,?,252903,HS-grad,9,Divorced,?,Not-in-family,White,Male,0,0,45,United-States,>50K,52,Late-Middle_HS-grad_Divorced_?_Not-in-family_White_Male_United-States,3.0,White_Male,Late-Middle_Male
Late-Middle,Private,187715,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,46,United-States,<=50K,48,Late-Middle_HS-grad_Married-civ-spouse_Craft-repair_Husband_White_Male_United-States,0.8817829457364341,White_Male,Late-Middle_Male
Young,Private,214542,Bachelors,13,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K,23,Young_Bachelors_Never-married_Handlers-cleaners_Not-in-family_White_Male_United-States,0.5,White_Male,Young_Male
Senior,Self-emp-not-inc,494223,Some-college,10,Separated,Sales,Unmarried,Black,Male,0,1816,2,United-States,<=50K,71,Senior_Some-college_Separated_Sales_Unmarried_Black_Male_United-States,0.5,Black_Male,Senior_Male
Young,Private,191535,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,60,United-States,<=50K,29,Young_HS-grad_Divorced_Craft-repair_Not-in-family_White_Male_United-States,0.5,White_Male,Young_Male
Early-Middle,Private,228456,Bachelors,13,Separated,Other-service,Other-relative,Black,Male,0,0,50,United-States,<=50K,42,Early-Middle_Bachelors_Separated_Other-service_Other-relative_Black_Male_United-States,0.5,Black_Male,Early-Middle_Male
Senior,?,38317,1st-4th,2,Divorced,?,Not-in-family,White,Female,0,0,20,United-States,<=50K,68,Senior_1st-4th_Divorced_?_Not-in-family_White_Female_United-States,0.5,White_Female,Senior_Female
Young,Private,252752,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K,25,Young_HS-grad_Never-married_Other-service_Unmarried_White_Female_United-States,0.5,White_Female,Young_Female
Early-Middle,Self-emp-inc,78374,Masters,14,Divorced,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K,44,Early-Middle_Masters_Divorced_Exec-managerial_Unmarried_Asian-Pac-Islander_Female_United-States,0.5,Asian-Pac-Islander_Female,Early-Middle_Female
Young,Private,88419,HS-grad,9,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,0,0,40,England,<=50K,28,Young_HS-grad_Never-married_Exec-managerial_Not-in-family_Asian-Pac-Islander_Female_England,0.5,Asian-Pac-Islander_Female,Young_Female
Early-Middle,Self-emp-not-inc,201080,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K,45,Early-Middle_Masters_Married-civ-spouse_Sales_Husband_White_Male_United-States,0.6666666666666666,White_Male,Early-Middle_Male
Early-Middle,Private,207157,Some-college,10,Divorced,Other-service,Unmarried,White,Female,0,0,40,Mexico,<=50K,36,Early-Middle_Some-college_Divorced_Other-service_Unmarried_White_Female_Mexico,0.5,White_Female,Early-Middle_Female
Early-Middle,Federal-gov,235485,Assoc-acdm,12,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,42,United-States,<=50K,39,Early-Middle_Assoc-acdm_Never-married_Exec-managerial_Not-in-family_White_Male_United-States,0.5714285714285714,White_Male,Early-Middle_Male
Late-Middle,State-gov,102628,Masters,14,Widowed,Protective-serv,Unmarried,White,Male,0,0,40,United-States,<=50K,46,Late-Middle_Masters_Widowed_Protective-serv_Unmarried_White_Male_United-States,0.5,White_Male,Late-Middle_Male
Young,Private,25828,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,16,United-States,<=50K,18,Young_11th_Never-married_Handlers-cleaners_Own-child_White_Male_United-States,0.5,White_Male,Young_Male
Senior,Local-gov,54826,Assoc-voc,11,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,20,United-States,<=50K,66,Senior_Assoc-voc_Widowed_Prof-specialty_Not-in-family_White_Female_United-States,0.5,White_Female,Senior_Female
Young,Private,124953,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,1980,40,United-States,<=50K,27,Young_HS-grad_Never-married_Other-service_Not-in-family_White_Male_United-States,0.5087719298245614,White_Male,Young_Male
Young,State-gov,175325,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K,28,Young_HS-grad_Married-civ-spouse_Protective-serv_Husband_White_Male_United-States,0.75,White_Male,Young_Male
Late-Middle,Private,96062,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,1977,40,United-States,>50K,51,Late-Middle_Some-college_Married-civ-spouse_Sales_Husband_White_Male_United-States,0.9817073170731708,White_Male,Late-Middle_Male
Young,Private,428030,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,<=50K,27,Young_Bachelors_Never-married_Craft-repair_Not-in-family_White_Male_United-States,0.5909090909090909,White_Male,Young_Male
Young,State-gov,149624,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,28,Young_Bachelors_Married-civ-spouse_Prof-specialty_Husband_White_Male_United-States,0.9509803921568628,White_Male,Young_Male
Young,Private,253814,HS-grad,9,Married-spouse-absent,Sales,Unmarried,White,Female,0,0,25,United-States,<=50K,27,Young_HS-grad_Married-spouse-absent_Sales_Unmarried_White_Female_United-States,0.5,White_Female,Young_Female
Young,Private,312956,HS-grad,9,Never-married,Craft-repair,Own-child,Black,Male,0,0,40,United-States,<=50K,21,Young_HS-grad_Never-married_Craft-repair_Own-child_Black_Male_United-States,0.5,Black_Male,Young_Male
Early-Middle,Private,483777,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0,0,40,United-States,<=50K,34,Early-Middle_HS-grad_Never-married_Handlers-cleaners_Not-in-family_Black_Male_United-States,0.5,Black_Male,Early-Middle_Male
Young,Private,183930,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,12,United-States,<=50K,18,Young_HS-grad_Never-married_Other-service_Own-child_White_Male_United-States,0.5,White_Male,Young_Male
Early-Middle,Private,37274,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,65,United-States,<=50K,33,Early-Middle_Bachelors_Married-civ-spouse_Prof-specialty_Husband_White_Male_United-States,1.8018018018018016,White_Male,Early-Middle_Male
Early-Middle,Local-gov,181344,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,38,United-States,>50K,44,Early-Middle_Some-college_Married-civ-spouse_Exec-managerial_Husband_Black_Male_United-States,0.7,Black_Male,Early-Middle_Male
Early-Middle,Private,114580,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,43,Early-Middle_Some-college_Divorced_Adm-clerical_Not-in-family_White_Female_United-States,0.5116279069767442,White_Female,Early-Middle_Female
Young,Private,633742,Some-college,10,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,45,United-States,<=50K,30,Young_Some-college_Never-married_Craft-repair_Not-in-family_Black_Male_United-States,0.5,Black_Male,Young_Male
Early-Middle,Private,286370,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Mexico,>50K,40,Early-Middle_7th-8th_Married-civ-spouse_Machine-op-inspct_Husband_White_Male_Mexico,1.5,White_Male,Early-Middle_Male
Early-Middle,Federal-gov,29054,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,42,United-States,>50K,37,Early-Middle_Some-college_Married-civ-spouse_Adm-clerical_Husband_White_Male_United-States,1.296875,White_Male,Early-Middle_Male
Early-Middle,Private,304030,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,United-States,<=50K,34,Early-Middle_HS-grad_Married-civ-spouse_Adm-clerical_Husband_Black_Male_United-States,1.0,Black_Male,Early-Middle_Male
Early-Middle,Self-emp-not-inc,143129,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K,41,Early-Middle_Bachelors_Divorced_Exec-managerial_Not-in-family_White_Female_United-States,1.0,White_Female,Early-Middle_Female
Late-Middle,?,135105,Bachelors,13,Divorced,?,Not-in-family,White,Female,0,0,50,United-States,<=50K,53,Late-Middle_Bachelors_Divorced_?_Not-in-family_White_Female_United-States,0.5,White_Female,Late-Middle_Female
